UniqueCount	AmbigCount
2	1883
0	2143
0	2713
0	2196
0	2020
0	2320
0	2441
0	1076
0	830
2	781
0	1980
0	815
0	1059
0	779
0	521
0	621
0	983
0	199
8	336
0	866
0	648
0	600
0	800
0	712
0	711
0	147
0	109
0	499
0	591
0	537
1	464
0	495
0	491
0	349
0	294
0	301
0	325
0	114
0	115
0	0
0	0
6	0
0	494
729	630
3	250
36	0
0	2674
64	2730
0	2045
2	688
0	670
5	535
1	266
26	255
0	0
0	2
0	4
0	5
0	3
0	5
0	2
0	2
0	1
0	1
2	0
0	3522
43	3433
1	3432
1	3496
14	1001
1	267
0	0
378	5311
2	5988
28	4119
12	6687
0	9354
1	6398
0	5046
0	7708
0	7303
0	4170
0	4675
0	1834
13	1740
8	1193
4	1707
0	2188
100	584
2	1149
19	404
0	633
0	292
0	787
14	810
0	95
0	90
1	793
0	803
0	378
0	2306
0	1422
42	2062
16	799
2	1363
2	638
0	2
27	599
11	2848
3	3007
0	3275
0	2103
42	1341
41	0
2	0
0	19
2	19
0	19
1	23
0	284
1	1657
18	1878
1	132
36	1747
0	150
4	11
14	1906
101	1852
1	544
26	1116
137	970
1	138
0	131
0	2880
0	2875
0	2706
0	2706
2	186
2	590
6	582
0	3
0	3
2	0
343	4293
17	3249
1	1530
1042	1266
14	1917
62	6358
0	0
382	0
417	7
0	555
0	560
0	546
0	564
3	567
0	546
0	568
14	974
0	28
0	502
0	41
0	458
0	60
0	24
0	48
0	567
1	257
0	30
0	523
0	476
4	19
4	22
0	512
0	43
5	26
0	30
1	74
0	243
0	154
5	305
0	187
2	152
0	55
0	8
4	48
3	54
0	48
0	41
0	40
0	28
5	18
0	12
224	3526
0	3485
0	2874
0	3290
0	3072
1	2961
0	2968
0	2961
0	884
11	3
4	552
0	3325
0	3283
28	1247
16	1473
0	67
0	22
0	54
0	3219
0	1087
4	2815
0	3034
0	2891
0	3101
0	2949
0	3017
0	3077
0	3036
26	477
0	697
0	395
0	277
0	807
0	326
0	407
0	674
0	641
3	446
0	206
1	72
12	71
139	3774
0	7
5	147
0	3
0	3
0	524
0	527
104	2350
0	214
0	424
0	319
0	4639
1	4537
14	4380
33	2325
0	275
0	1128
0	519
0	424
0	835
0	571
5	388
0	692
48	956
0	833
0	810
15	499
5	7
14	14721
1	13974
0	15264
50	3092
3	5425
4	3303
1	3522
0	2387
0	290
0	1085
2	0
0	0
0	0
2	0
0	0
0	118
0	117
0	44
2	52
7	29
0	8
0	1492
0	2122
45	882
0	800
0	145
11	1107
0	853
0	132
61	1182
15	145
2	36
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	1
0	1
24	821
0	2
0	0
0	0
0	0
1	0
0	0
2	1978
0	433
0	194
4	86
0	86
0	97
0	1692
2	179
0	1466
0	293
0	390
0	307
0	392
0	314
6	477
2	417
0	344
1	234
0	191
2	388
0	206
0	1539
0	358
5	1197
4	1159
1	250
19	734
9	0
1	0
0	595
4	1901
3	853
0	885
0	710
26	1831
0	902
0	1062
0	1098
11	1253
5	1038
0	853
0	774
1	3
22	5
0	0
1851	212
3	10
0	69
4	143
75	501
1	453
23	479
0	95
7	371
0	149
213	442
0	443
24	292
0	103
0	105
1	0
89	9
0	9
20	64
0	5684
0	1774
0	6322
4	2483
59	473
1	4804
8	2165
494	3177
24	1668
60	1325
0	1227
0	1242
0	1213
0	432
0	162
4	83
2	94
3	118
81	26
0	1470
0	1374
5	1374
3	1552
0	1199
15	1098
0	861
0	0
0	0
0	1205
0	1145
0	931
1	297
10	110
3	102
4	84
2	240
0	318
4	130
4	42
0	39
63	0
0	114
0	114
0	92
0	41
119	142
4	47
33	96
1	69
0	700
0	851
8	851
0	851
0	789
0	1947
0	1722
5	566
0	627
249	707
160	2441
0	2255
0	499
2	806
6	29
3	481
6	24
46	0
0	679
0	683
0	2582
0	2485
0	2618
0	2543
0	495
0	360
0	966
0	2574
0	914
0	394
0	328
0	496
0	2520
2	344
13	2211
0	61
0	75
0	37
0	37
2	23
4	25
0	1
0	0
0	0
0	0
167	15
0	14
47	15
382	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	1
1	1
0	1
0	0
0	1
0	1
3	113
0	0
0	0
2	137
0	0
214	668
1	668
2	646
1	139
2	85
0	129
74	530
4	0
21	571
3	670
3	102
3	498
0	108
0	113
0	47
0	0
16	0
319	3587
1	3573
79	911
14	911
331	440
0	524
0	279
0	167
0	89
0	386
0	295
2	116
0	3529
0	3165
0	1589
0	3306
0	3250
0	1255
0	1199
0	1552
0	1541
0	3492
10	835
1	172
0	1436
3	1023
1	0
0	0
0	234
0	23
0	620
0	425
0	620
0	1140
0	368
0	32
0	724
0	37
0	760
0	843
0	985
0	971
0	525
0	670
0	602
0	581
0	694
1	850
0	610
0	130
0	293
0	106
0	521
0	484
6	456
0	433
0	100
0	0
3	126
0	0
0	0
1	42
0	30
0	39
0	14
1833	629
0	475
3	173
0	0
1	0
198	1887
1	75
5	122
5	104
0	57
1	70
0	300
0	39
0	146
0	40
0	144
0	22
0	574
0	575
0	573
1	585
0	574
1	574
0	574
0	572
0	44
1	18
0	44
4	1345
0	1353
467	1290
0	2
27	1448
1	200
0	0
0	0
1	0
0	0
0	0
0	0
2	0
0	0
0	0
1	1335
0	23
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	74
122	76
0	7
0	0
0	0
0	10
0	0
0	0
3	2
0	2
0	0
0	0
0	0
0	13
0	0
0	0
0	0
4	465
13	512
0	1238
4	1327
6	1350
0	1126
8	85
2	152
102	104
0	677
13	136
0	59
8	284
1	2
0	85
0	13
1	3
0	284
0	280
0	61
0	66
10	76
0	35
1	280
0	3
0	29
2	277
0	104
0	1
11	36
4	3
0	1
0	2
0	2
0	2
0	1
0	4400
3436	10308
167	10316
0	10056
0	7714
3	7013
0	4420
0	4421
25	0
125	292
0	78
102	1782
89	175
54	1719
0	45
4	14
0	171
1	196
246	3787
0	20
25	3196
4	1794
4	302
0	217
0	10
0	0
1496	0
0	1384
2	1364
0	1352
27	1352
0	1359
1	1359
0	1458
0	1458
0	811
0	134
11	0
10	1574
0	82
1	51
1133	1467
0	330
15	188
0	1604
57	982
0	1604
0	116
0	126
0	210
3	122
0	109
0	665
0	700
2	341
0	69
2	847
2	136
2	246
0	320
5	506
4	230
0	0
0	2
5	408
0	1233
62	1415
0	470
0	476
0	450
0	462
0	403
1	309
0	191
0	292
0	240
0	206
0	271
0	266
5	43
0	187
0	145
0	100
0	134
0	48
8	1386
0	1414
0	1412
0	1419
1	1420
0	1429
10	899
0	1146
0	1218
2	1226
3	1226
0	936
0	0
251	1975
1	42
4	22
0	21
0	34
0	0
0	30
2	4
0	3
0	3
0	0
0	248
0	220
0	857
0	211
111	637
24	477
1	418
0	249
0	3946
78	4204
0	856
1	681
0	713
1	414
954	247
0	247
50	337
2	1
0	310
28	107
0	241
0	218
9	197
0	65
16	2065
0	1133
0	2934
1	1833
0	431
0	641
0	514
1	198
7	339
2	258
0	165
14	243
0	0
0	98
0	0
0	0
5	3058
8	0
15	320
0	553
1	581
0	665
1	367
0	542
0	555
0	521
0	322
0	309
0	306
0	281
4	48
0	19
0	12
0	4
0	0
0	0
0	0
3	0
0	0
0	0
0	0
7	2
0	0
0	0
3045	1029
33	1057
1	537
16	0
5	582
0	2774
0	2764
0	2772
1	2719
4	147
7	68
3	112
0	165
3	0
0	0
0	0
0	0
9	305
0	10
0	1
0	1
0	0
1	3611
1	1339
0	4751
0	4741
0	3966
1	1739
3	4732
0	4179
4	5120
0	3928
0	0
15	19
4	448
3	7
1	224
890	1101
99	944
1	718
6	515
7	9
0	6205
0	0
0	0
0	0
0	0
1	1
0	0
0	25
0	25
0	16
0	4
0	0
3	7763
1	7211
0	398
0	2048
6	4881
33	5282
0	621
5	262
3	436
0	71
0	69
11	58
0	201
5	664
0	55
0	93
5	56
38	109
1	1
0	1
0	0
0	0
0	2589
2	3189
0	0
0	0
0	0
0	473
0	49694
0	49721
131	44863
0	47765
0	49264
1	34633
0	15017
0	14963
0	12878
2	10517
0	9072
0	5302
0	4848
0	4745
19	4499
65	4683
3	310
1	0
17	0
0	0
0	1097
0	71
0	0
0	1
0	3
10	125
3	4
0	3
0	3
0	2
0	0
10	221
0	0
3	4
0	3
0	3
0	3
0	3
0	3
0	3
0	1
0	0
97	2078
0	3
0	11
123	360
1	0
1	0
0	0
0	0
8	50
18	131
1	81
979	1980
1	1682
0	1139
1277	1239
0	728
1	1239
0	902
3	0
17	273
0	273
0	272
0	0
0	0
183	2825
2	113
187	265
0	698
3	634
2	19
2	124
0	785
0	785
1	798
1	4
0	349
0	349
0	29
1	23
0	0
0	0
26	4
8	20369
1	19936
13	10136
302	18645
0	20448
0	1112
0	1
1	518
0	0
2802	2459
53	2461
2	1878
0	996
0	0
0	0
13	120
27	282
0	281
0	257
0	38
4	16
10	204
15	1934
0	1464
4	230
2	4
3	1
0	0
0	0
0	861
1	207
4	96
54	3483
1	428
321	3214
1	98
0	532
0	508
14	1071
0	322
1	681
0	216
0	3
1	0
0	0
126	1137
0	2180
134	3926
0	1009
0	3454
1	3434
0	3433
2	0
0	83
0	188
0	187
0	655
0	86
0	2
0	2
0	27
2	0
0	1433
7	670
0	7
2	166
0	163
0	6
0	7579
6	118
5	3481
4006	18834
0	7384
26	5220
10	8717
9	2977
0	8040
0	3797
2	0
0	193
0	97
4	317
4	535
0	161
18	456
0	162
17	604
0	474
1	353
3	52
203	2699
0	218
58	289
1	103
4	33
1094	238
5	238
1	28
0	0
1004	1481
0	119
5	106
61	1256
6	67
23	903
21	276
0	166
2	0
43	0
0	0
1	190
0	0
0	0
0	0
0	0
0	0
0	1667
18	6918
0	5625
0	2493
0	2495
3	3706
0	1015
12	3104
3	2258
1	2010
0	4563
0	2713
0	1935
0	2104
0	2642
0	2488
0	1744
0	2763
4	642
0	1503
0	1574
0	1254
0	1389
0	695
0	430
0	1275
0	1011
0	375
0	116
0	106
0	1067
0	280
0	2659
0	668
0	325
0	139
0	97
0	0
0	0
4	81
0	0
25	179
0	113
19	563
231	1212
0	439
0	293
0	563
5	258
1	3514
0	3732
34	3115
2	341
47	577
0	625
0	427
0	1306
18	179
3	321
1	906
171	0
6	60
9	60
22	2580
2193	2901
0	583
2	656
2	453
20	321
0	114
0	0
0	0
0	0
0	0
0	0
0	0
0	370
779	632
0	168
0	134
0	67
0	106
4	0
0	0
0	0
0	2
0	2
0	0
5	35
7	566
0	709
36	608
5	190
0	198
0	107
0	43
1	949
0	365
0	1224
0	570
0	1207
0	528
0	950
0	397
3	343
93	2000
0	384
0	725
0	650
0	649
0	566
0	526
0	427
1	330
9	318
6	306
5	163
13	1213
1	1824
4	1222
0	1174
89	104
1	1612
0	1961
0	1725
0	2004
0	1347
0	1488
0	1324
0	1569
0	796
11	630
0	3
5	160
0	3
0	3
0	3
0	0
0	3
4	41
0	2098
0	1985
0	2096
0	1500
0	650
0	563
0	616
0	609
0	467
0	480
2	352
0	153
0	113
1	149
0	101
31	70
0	156
0	45
6	5
0	1253
0	1265
4	446
39	647
2	490
0	140
1	139
5	158
13	65
5	87
0	11
0	11
0	0
0	0
0	0
0	2
0	0
0	38
0	12
0	63
0	0
0	0
315	2469
0	2446
29	2185
0	340
1	154
0	195
3	259
313	1133
4	336
0	320
1	152
2	930
1	7956
1	281
0	8166
0	229
5	518
4	528
0	2
0	182
24	414
6	366
0	348
0	79
2	260
0	158
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	0
0	1
0	134
0	134
0	0
0	0
0	1
0	0
0	9094
0	9101
0	29
0	99
0	7251
0	3019
3	2812
2	1017
1	336
0	268
0	3827
0	4102
0	1847
0	114
0	240
0	240
6	2369
4	288
4	401
0	223
0	5
0	0
2997	2465
4	1132
1	1899
101	567
1	0
1	0
9	0
0	0
0	0
0	0
0	0
345	1050
6	113
11	692
0	0
0	0
0	0
0	0
0	0
0	0
1	1136
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	454
0	0
0	0
0	0
0	0
0	769
0	0
0	0
0	0
0	0
0	454
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	868
0	868
0	852
0	866
0	84
0	301
1	220
0	454
0	401
0	209
0	327
0	227
0	0
0	2
0	0
0	23
0	125
0	3352
0	2931
0	356
0	35
0	23
0	3320
0	3296
1	38
0	55
0	178
0	47
3	40
0	7
2	1021
188	1405
0	1016
0	975
96	2791
0	438
0	2823
12	957
0	0
0	0
0	0
0	2
88	143
2	119
23	95
0	897
3	887
0	213
12	872
1	865
0	914
0	0
0	0
0	0
1	0
0	2877
0	103
0	2684
0	41
0	161
3	150
0	69
0	108
2	13
29	94
0	88
31	2406
58	2133
10	2282
0	2380
6	498
58	548
6	1613
15	930
0	539
1	168
5	157
1	47
0	0
15	761
6918	3559
6	3559
0	2
4	448
0	0
0	2
0	0
0	0
3	44
0	0
0	0
0	0
0	0
10	606
0	621
1	513
1	588
0	186
7	363
0	308
0	242
0	176
0	142
0	81
9	755
0	2161
0	2228
0	2212
1	865
4	617
0	107
0	64
4	212
0	275
0	0
0	0
28	293
22	413
4	3741
0	0
0	0
3656	2382
0	364
1	140
0	1031
0	188
8	40
0	1074
0	0
1	2223
11	2217
0	147
0	2129
4	729
0	0
0	0
0	0
28	178
0	1
0	3
0	0
0	0
0	0
0	98
0	109
0	115
0	89
0	3527
0	89
0	105
0	3517
0	194
0	174
0	206
10	4019
0	2129
0	80
4	190
0	3708
8	2926
13	4432
165	450
5107	533
0	134
0	200
0	179
0	256
0	0
0	199
0	212
0	822
0	760
0	818
0	203
4	59
0	92
0	88
18	93
0	69
3	245
0	188
6	119
0	180
0	139
0	0
0	0
0	0
0	0
7	135
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	170
0	1
0	173
0	11
0	125
0	173
0	73
6	58
0	172
3	302
3	230
0	36
75	96
0	96
7152	4261
11	736
0	1876
4	1597
94	0
40	0
0	0
42	1104
484	1104
0	399
1	255
6	160
0	165
31	29
18	39
49	39
154	31
0	31
3	1647
1742	964
7	644
0	644
4	644
0	142
0	5854
0	1664
11	5829
0	921
0	271
0	985
0	1660
0	5826
0	1202
0	1518
0	0
1	50
0	0
0	0
5	43
0	0
0	2583
0	891
0	1364
24	6
2	2359
0	568
0	305
0	2143
0	1168
11	2721
0	946
4	341
22	27
38	539
1	298
0	388
66	513
0	33
0	31
0	550
5	56
5	217
0	167
0	3
0	0
0	1
1	20
245	13554
0	8450
6	8231
60	190
1	729
170	430
385	349
0	0
0	1190
0	1423
7	1488
49	1387
5	922
0	682
17	369
0	37
73	588
0	65
0	37
0	1355
0	22
0	250
13	27
0	7
0	65
4	433
831	2363
0	1740
0	1216
0	639
0	255
156	742
0	445
0	300
2	205
1	204
0	399
17	345
0	2
0	23
0	354
0	507
0	470
0	538
0	151
0	19
0	1
1	4
0	14
0	0
0	3
0	0
0	1
0	3
0	1
0	1
36	226
0	205
8	235
3	0
5	0
0	797
14	753
3	832
0	389
2	276
0	269
0	0
0	4189
5	3714
0	4217
5	2060
0	1501
1	686
16	825
0	430
0	1310
1	203
0	417
1	835
0	545
0	544
0	417
2	3666
4	1135
0	1135
1	2456
0	2382
4	1749
0	1752
2	825
9	36
0	26
0	89
0	8
47	2
0	2
0	0
449	1373
22	142
0	1213
123	1219
26	0
0	0
1	119
4	2
0	0
0	2
0	2
1	0
0	0
5047	9679
1	2631
19	7231
15	1577
17	1486
1	9
0	1387
2	1337
0	1175
8	69
3	98
69	511
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
693	362
1	91
0	0
1	4
18	4
0	4
0	0
1	1155
0	731
5	1112
0	1167
1	688
3	119
2	190
0	0
0	0
2907	824
0	359
2	687
23	671
2167	12318
34	1536
37	5097
151	1137
2	924
2	234
0	1015
3	241
9	484
33	309
18	1543
3	2419
0	4566
0	334
0	124
4	2893
0	76
10	0
28	2092
6	930
0	1883
0	1753
5	382
0	236
0	244
0	492
0	207
0	231
5	167
0	97
2	30
1021	1329
5	143
7	278
17	195
1	352
0	351
5	30
51	243
0	0
79	2510
0	2319
0	1391
4	830
6	885
0	0
2	1571
15	1564
0	1455
0	1477
0	458
46	93
0	6953
0	7566
7	7411
8	5521
0	4413
0	2352
0	1758
0	1998
27	1902
0	2
0	1373
0	1641
7	558
0	1960
1	37
1	1772
0	1438
0	1420
19	1055
0	42
0	1356
0	0
0	0
0	3833
0	1108
0	1762
0	1195
0	4793
0	1024
0	4793
86	4790
0	1109
0	4794
0	821
0	4793
0	1531
0	4793
0	1928
1	1951
0	1085
5	1617
2	0
8	1535
14	1162
2	914
0	70
0	501
0	335
8	95
0	185
2	0
0	0
597	578
0	12
0	1
1	0
2	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
3	1
0	0
0	0
0	0
0	0
0	0
0	0
0	46
0	0
0	0
0	0
0	22
2	22
4	258
0	0
0	0
7	0
7041	0
0	0
0	0
0	0
0	0
0	0
0	0
1	309
0	0
0	0
0	0
0	0
0	0
0	60
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
94	79
1	64
1400	0
0	4
0	0
6	26
0	26
600	2007
15	1909
0	1532
0	44
106	1508
0	8669
0	8666
0	8669
15	699
0	1826
11	994
0	11
0	33
0	35
0	53
0	63
3	63
0	18
0	15
1	13
0	0
0	11
0	11
0	1
0	0
0	0
0	0
0	0
0	0
0	5533
152	4990
0	1219
4	456
0	1177
0	1697
32	1432
1	604
47	596
4	602
3	342
0	211
0	355
2	69
2	4035
0	4500
0	4679
36	4607
0	4366
1	460
7	437
0	6
2	1314
0	827
14	623
0	242
3	17
51	147
0	0
0	0
4	0
0	10
0	0
1301	9203
2	6384
1	7556
0	992
0	5148
0	4765
4	4947
11	3217
0	632
0	1037
0	789
4	601
4	447
1	432
10	0
8	0
1	225
0	7
0	16
0	19
32	968
7	1001
0	7
0	2045
0	50
20	3678
78	189
2	173
3	3325
6	390
0	3425
9	2093
0	66
0	2011
0	1445
0	868
0	0
6	1104
0	194
0	988
0	928
0	878
0	292
1	650
0	0
0	447
0	452
18	453
0	449
0	454
17	461
4	447
0	335
0	77
0	39
0	13
0	1
0	1
0	2118
0	2288
115	1158
0	191
2	1996
2	336
0	97
10	259
0	324
0	258
39	910
1	328
0	217
0	252
0	138
0	0
16	1
0	0
0	1
25	1848
926	2222
5	180
0	301
5	246
0	27
0	83
2	34
1	20
0	28
0	10
0	11
0	37
0	39
0	20
0	7858
0	1
0	1
0	0
0	0
0	0
0	0
0	56
0	56
0	7
0	0
0	0
0	0
0	0
0	7
0	0
0	5
0	5
1	281
0	197
0	213
0	208
0	59
0	57
0	148
2	204
1	15
0	204
0	69
10	465
0	91
9	16060
0	5
0	58
0	12435
69	12459
39	4553
7	4349
0	3496
0	36
0	0
1384	169
24	114
2	114
24	0
0	0
1	5182
3	5
0	642
0	3434
0	3339
0	424
0	3446
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	612
0	1704
734	1895
4	1955
1	1759
0	484
0	64
0	0
0	0
0	0
0	0
0	0
1	1
0	1
0	1
1	4713
0	4757
130	4615
0	379
1	1536
103	1218
0	124
0	0
0	0
0	4000
1	4000
3	1518
2	439
0	134
0	0
0	0
0	0
3	28
0	1003
2	139
25	161
0	7
4	3844
2	7
0	1427
126	6982
0	7105
0	3026
17	7148
0	7148
0	5857
0	5608
0	2851
2	2021
0	2852
1	432
253	1724
59	1724
0	33
2	49
85	51
4	7
0	42
0	33
0	2
15	17
239	1468
12	1420
6	475
4	386
0	385
0	142
0	0
0	2019
0	2929
0	1558
0	823
3	2087
0	2001
23	525
0	448
3	256
1	408
0	256
4	61
732	121
1	54
0	0
5	1616
5	1003
29	733
0	14
0	268
0	247
0	7
0	0
0	29563
203	25688
5	29647
7	29647
8	29573
3	25281
1	2844
0	2844
0	2005
1	176
187	20
12	20
353	1187
15	198
0	1102
710	3809
0	1256
0	1548
3	2120
2	2112
0	2380
2	1668
2	638
13	3236
0	2067
0	1943
0	2001
4	2001
0	926
0	1981
50	370
0	1070
0	1043
0	641
1	793
0	781
0	724
5	308
24	342
0	293
0	96
3	1425
6	1206
0	1411
0	982
35	389
8	298
37	588
3	208
0	105
3188	14
17	876
2	371
0	0
0	0
0	3513
0	2913
0	435
63	2984
1	1350
0	330
81	1893
0	1800
0	2035
5	1387
3	846
0	1404
0	1025
530	2639
0	2707
1079	2427
0	1049
8	1122
0	681
2	192
4	494
0	247
0	0
1	0
0	53
5	58
0	7
3	19
0	4
354	0
250	2011
0	94
0	98
0	47
3	24
1	1
3	0
0	1570
0	942
0	233
0	1531
2	164
0	906
0	981
1	174
9	151
0	1629
0	1632
0	1534
54	1963
8	546
0	274
4	179
2	79
0	177
0	173
1	84
0	4
0	1414
2338	1405
13	390
7	868
11	1325
8	368
74	372
0	984
0	1114
18	1037
3	1023
430	1760
0	406
0	1114
0	329
0	335
0	198
0	222
3	1
0	269
0	269
0	0
0	0
0	0
0	459
0	401
0	4602
0	238
0	776
0	219
37	602
0	4350
1	539
0	3982
0	4432
1	3085
0	586
0	356
2	588
1	1044
0	1241
2	605
6	547
0	195
6	405
6	422
0	0
1176	3097
0	987
0	3097
0	353
0	0
0	1701
13	1701
0	1057
0	249
0	32
0	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	120
1	510
390	1850
1	1506
9	482
32	789
4	1376
2	0
0	2354
0	1145
0	3829
0	1307
0	1349
2	2981
53	3064
1	2426
0	585
0	763
0	351
0	2448
0	815
0	711
0	641
0	607
17	464
3	93
2	65
5	88
60	97
39	48
17	0
7	83
0	7
0	442
0	10
0	442
0	8
0	7
0	10
0	8
0	10
0	8
0	10
0	1637
0	87
1790	2718
0	2174
0	1601
0	2392
25	1328
0	232
0	25
0	11
3	25
0	4
0	10
0	21
0	22
0	22
0	7
0	4
0	1616
0	1317
11	1672
0	1584
0	197
84	4466
0	140
99	4656
2	268
2	624
3	1456
0	1394
16	0
0	461
0	474
0	318
1	40
1	483
3	50
1	130
0	151
0	22
0	5736
9	5750
0	5763
0	4261
1	807
0	375
0	213
0	9
1	7
34	81
3	561
0	1827
0	445
0	424
0	1711
0	487
0	810
61	214
0	683
0	649
0	673
1	1157
3	1735
0	277
0	430
0	1843
5	728
0	664
2	549
8	1826
149	1980
0	552
31	1596
0	2
0	73
0	15
30	100
1	0
1194	161
0	0
7	336
0	1296
0	3095
9	3095
81	3048
0	2916
0	2722
0	1266
8	676
0	0
0	3
0	0
324	1438
0	1438
2	126
0	107
0	70
0	156
0	167
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	918
0	1
0	0
3	0
0	0
0	0
0	818
0	187
16	807
3	581
6	2192
0	0
0	0
0	6
0	6
0	5
0	3
0	0
0	2
60	506
1	506
0	3470
6	770
0	474
48	267
10	3430
7	1312
0	3418
4	3386
33	285
9	545
1	584
2	1172
17	212
6	460
0	1
0	1
0	1
1	3
0	0
0	0
32	946
10	298
0	903
0	1372
0	1375
0	72
0	1041
0	884
0	39
12	128
0	0
1267	3882
13	3882
14	3382
0	6112
9	3825
0	5925
0	4483
0	5358
0	4675
0	4483
0	4670
4	5447
0	2195
0	1661
0	1493
0	1159
0	1397
9	792
8	9
0	0
0	9
8	1346
0	1346
3	202
3	167
0	1169
1	148
0	106
0	239
0	167
0	264
0	38
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	45
4	317
0	17
0	1564
2	332
0	22
2	118
0	557
0	635
0	437
27	283
2	79
4	1585
0	256
0	205
0	205
0	105
0	131
0	141
0	215
0	268
0	182
9	90
0	145
0	186
0	247
0	1325
2	150
0	4420
6	0
1	1655
0	4436
0	5398
0	4395
0	6605
0	10207
1	6742
0	10852
168	6018
51	3126
0	0
3	172
0	257
0	4044
0	345
2	3923
0	3182
0	388
0	3928
0	366
6	2043
4	3858
0	226
0	2822
2	99
0	335
0	225
1	139
0	516
4	250
0	899
0	0
0	1
0	0
0	0
0	0
0	0
0	0
60	0
2	4112
0	277
27	5110
0	3521
0	121
1	3665
0	1793
0	4756
0	411
2	529
0	190
17	718
0	668
0	2242
1	598
3	2060
36	1994
23	128
1	477
5	1155
0	234
13	1154
0	294
0	0
968	543
0	520
0	236
3	256
28	112
21220	26
0	0
160	1912
0	247
1	192
0	249
0	39
0	127
344	221
0	107
16	3187
3502	6356
1	3184
2	1095
0	0
144	964
0	964
0	4707
0	1
0	58
558	275
5	275
1341	0
15	2704
266	4393
0	675
0	908
4	1742
0	367
1	183
0	439
0	5999
0	148
0	1
0	5541
0	5480
2	3961
118	4802
0	627
0	0
1	177
