UniqueCount	AmbigCount
0	0
0	624
26	739
0	18
7	21
2	1
0	58
5	266
0	57
0	233
0	170
0	83
0	144
7	86
4	48
4	5
46	22
0	29
56	884
1	19
13	127
0	127
0	85
1	19
0	3
0	7
0	13
0	6
0	18
0	2
0	3
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
40	343
0	215
0	134
0	142
0	76
0	33
0	0
0	0
5	12
0	0
0	49
0	270
0	288
0	0
31	78
0	77
0	75
3	66
0	4
0	14
0	30
4	45
1	18
39	24
1	32
0	0
1	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
66	359
0	299
0	254
1	139
0	166
6	23
1	102
0	0
0	0
0	0
0	0
0	0
0	0
0	390
0	0
9	6657
0	5676
18	6410
0	4919
16	3628
20	1420
0	3473
1	1978
7	2075
0	1630
0	1622
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	842
0	723
4	828
90	801
0	333
1	354
0	807
2	267
2	106
0	331
0	343
0	317
0	248
0	248
30	415
0	78
17	364
0	11
1	66
0	99
9	210
0	0
0	0
0	0
0	0
0	0
0	117
0	0
52	4520
0	4520
0	606
0	465
2	166
0	57
0	1102
0	70
0	1496
0	124
0	2297
0	2020
0	250
0	119
2	266
2	176
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	24
0	28
0	26
0	25
1	8
0	2
0	364
4	364
0	69
0	0
0	107
0	33
0	83
0	107
0	0
7	4
2	0
1	127
8	123
1	99
0	114
0	73
0	73
34	164
45	1240
0	59
0	0
0	76
0	373
0	347
58	35
1	186
0	373
1	347
0	29
2	177
1	0
8	17
1	25
0	25
2	3
0	0
0	0
0	0
0	0
0	0
0	1
0	134
1	0
552	1090
0	1090
31	68
0	68
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	54
367	1571
83	448
0	414
0	26
0	28
3	47
0	92
1	0
0	1222
247	4148
0	638
0	1117
0	97
10	24
0	9449
2	24
0	536
0	50
2	45
0	467
0	506
0	469
0	504
0	130
0	35
0	92
1	113
0	0
0	551
0	551
0	53
0	525
0	507
0	534
0	461
0	510
0	470
0	499
0	481
0	466
0	522
0	495
0	486
0	496
0	471
0	486
0	542
0	506
0	582
0	609
1	484
0	224
0	280
0	425
0	402
0	364
0	252
0	412
0	418
0	334
0	348
0	372
0	386
0	377
1	377
0	301
0	330
0	388
0	340
0	155
0	112
0	128
1	123
0	38
0	93
0	19
0	118
0	147
0	109
0	142
0	117
0	143
0	84
0	108
0	85
0	110
0	62
3	71
0	67
1	238
0	155
0	1487
1	134
0	154
0	1478
0	23
0	106
2	460
12	341
1	316
0	369
0	366
3	477
0	384
0	382
3	261
4	81
0	62
0	60
0	67
0	2342
2	173
0	990
0	978
0	990
1	918
0	689
0	637
0	564
0	184
0	0
0	5
36	21
0	21
1	0
1	0
0	0
0	324
0	0
3	544
0	416
0	394
0	400
0	54
0	326
0	53
0	3
0	410
0	57
0	53
10	504
0	52
0	409
0	52
0	48
0	533
2	650
0	170
0	243
0	321
9	117
0	110
2	91
0	0
1	62
26	1323
8	521
4	169
0	1305
1	295
3	207
0	0
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	26
3	149
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	20
12	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	129
0	0
0	0
0	5
0	6
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	3494
9	35657
4	268
0	0
0	0
0	0
0	6
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	107
0	0
12	4
0	0
1	3
0	0
0	101
0	0
0	0
0	0
0	0
0	0
0	0
0	644
0	3
0	3
0	3
0	1
0	1
0	0
0	0
0	0
3	97
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	0
0	0
0	0
514	1184
1	74
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	25
0	590
0	0
1	229
0	0
0	1
0	1
0	1
0	6
11	729
6	1423
0	18
4	86
0	1059
0	931
0	1038
0	982
0	890
0	286
0	228
0	205
0	147
14	167
9	212
4	964
0	0
0	0
1	1104
0	0
0	0
0	0
0	0
0	0
2	0
0	1149
0	1622
0	1622
0	1578
0	1582
0	1598
1	1578
0	1582
0	1494
3	303
0	264
12	1729
0	1729
1	130
0	322
0	133
0	68
0	21
3	208
0	0
69	113
0	15
0	29
1	45
104	1119
5	2
1	2
0	0
4	4
181	324
0	340
0	61
1986	374
0	224
0	167
0	115
64	443
0	0
4	0
2	0
3	1996
0	1960
8	1623
7	1294
2	509
7	1562
1	958
0	0
0	10331
738	286
0	107
0	115
0	0
0	0
0	764
0	764
1	764
0	364
0	432
0	771
1	771
3	570
0	770
9	766
7	334
7	3
0	7
0	7
0	0
0	2894
0	142
6	140
0	25
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
375	397
0	97
0	48
3	84
0	258
0	199
5	249
0	57
0	0
1	6
0	0
1910	230
0	46
0	184
2	2
0	0
0	0
29	0
0	0
70	60
3	67
1	56
0	21
0	10
0	5
7	189
136	717
1	414
0	386
20	189
0	262
0	275
0	668
1	11
0	0
0	0
0	7
1	194
0	0
0	0
6	67
5	75
3	113
0	120
49	69
0	17
0	41
0	14
172	671
0	500
0	467
9	425
0	331
0	403
2	407
0	318
0	86
0	62
0	54
0	64
0	47
0	38
0	38
0	40
18	38
0	38
0	35
0	0
0	0
0	0
0	0
0	0
0	1
0	0
3	0
1	9
18	9
0	0
4	1084
0	1286
0	1066
0	0
0	0
169	382
0	384
2	67
0	33
0	347
0	0
0	49
0	50
0	44
0	55
0	66
0	71
0	92
0	90
0	0
4	20153
9	1820
0	1361
0	0
4497	481
0	144
1	327
21	0
0	23
0	23
0	10
0	9
0	10
0	1
1	103
1	0
0	1
0	1
0	1
0	0
0	0
1	0
0	0
0	0
2	0
8	9
0	6
0	0
0	0
0	0
0	2
0	2
0	0
0	175
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	132
0	0
0	0
0	163
0	0
0	757
1	1
0	1
0	1
2	194
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	157
2	156
3	272
0	142
0	273
0	272
0	272
3	267
0	212
0	219
0	219
3	157
1	156
0	156
0	156
0	106
0	106
0	105
0	748
0	0
0	0
0	0
396	1290
0	504
0	422
0	2042
0	218
0	364
0	370
7	220
19	1059
0	427
0	1230
0	3680
143	3713
4	310
3	518
0	186
0	141
0	137
0	87
3	152
1	0
0	0
0	0
0	790
0	932
0	0
0	281
0	221
2	291
60	1518
0	371
0	109
1	81
0	38
0	1346
0	1478
0	17
0	69
0	142
3	985
0	340
0	256
0	0
2	0
0	0
0	324
0	300
0	0
0	459
0	159
0	459
0	406
1	304
0	295
0	312
1	162
2	2952
0	0
0	1
0	1
0	1
533	940
0	735
0	936
3	149
0	192
3	97
0	18
0	91
2	86
1	3
59	13
21	347
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	308
0	283
2	81
2	279
3	312
0	283
0	6
1	177
0	0
0	7
0	7
0	2
0	0
0	0
38	310
0	322
8	120
0	82
0	94
0	89
1	65
1	0
6	69
0	0
0	0
1	2
6	1104
0	1149
0	1149
0	1085
0	1141
2	25
0	91
1	144
0	116
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	48
0	18
0	18
0	10
0	18
0	6
0	6
0	1
0	8
0	14
1	21
0	0
2	5
270	808
0	498
0	257
1	69
40	368
0	232
1	368
0	10
0	35
13	347
0	312
0	223
0	225
0	54
0	15
0	0
0	0
0	0
0	0
10	662
0	671
0	676
0	453
0	419
0	417
0	92
0	70
0	24
0	0
0	19
0	0
0	0
0	49
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	46
0	0
0	0
0	1
0	80
0	0
0	0
0	0
1	16
0	16
0	3
0	5
0	16
0	0
0	2
0	0
2	7808
7	1733
0	3263
3	7854
0	5617
0	3034
5	2594
0	2980
0	1638
0	739
9	5996
0	648
0	506
0	95
2	234
0	250
0	286
3	16
0	0
57	0
0	33
0	0
0	23
4	23963
10	14399
1	9200
137	7747
0	12963
0	23296
0	5172
0	21441
0	10974
1	16557
0	17483
0	17310
2	23082
0	18568
1	0
21	3
0	3347
0	3367
0	3348
52	2223
5	3365
111	3362
1	2383
1	327
56	475
1	241
0	208
0	231
0	0
10	0
0	0
0	0
0	0
0	0
0	0
24	1
15	0
0	101
2	103
1	1171
0	53
2	57
0	46
0	35
0	1081
0	0
11	21
202	21
4	528
25	142
2	824
0	495
0	493
0	245
2	156
0	143
0	160
0	171
0	139
0	225
0	101
1	72
13	0
0	0
0	0
0	0
0	0
36	433
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
15	732
0	538
0	735
0	544
0	544
41	181
0	337
0	431
0	89
0	120
0	41
0	97
0	80
1	61
0	50
1	50
4	25
0	0
0	0
89	1
0	1
0	979
0	12
1480	1846
2	181
0	154
7	104
0	0
71	0
0	1436
0	1367
0	766
0	953
0	817
0	10
0	41
0	339
0	304
0	370
0	26
0	156
0	351
2	491
0	491
1	0
2	6
1	436
2	4018
17	4
2	917
0	1925
1473	4029
45	418
0	120
0	419
0	460
8	242
0	0
0	0
4	8699
0	26
0	37
0	5
0	369
0	15
0	27
0	0
0	630
0	40
0	634
0	12
0	563
0	38
0	65
0	22
16	1242
0	115
0	388
0	515
0	118
0	1795
0	1769
0	123
0	1799
20	18
73	1885
0	516
4	5
0	5
1	4
0	1
0	1
0	1
0	0
0	0
0	0
0	0
44	0
0	0
0	0
0	0
1	63
4	45
0	0
1	24
0	4
0	3
0	0
0	10
0	0
0	0
0	0
0	0
181	2624
2	455
0	1385
2	377
0	2433
3	307
0	1225
15	486
0	978
22	589
1	448
38	378
1	285
1	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	34
0	306
8	306
0	9
0	3
0	0
0	0
0	0
0	2
0	3
0	3
0	0
0	0
1	0
0	0
0	20
0	1
0	1
0	1
0	1
0	52
0	0
0	1
0	0
0	1
0	1
0	0
0	4
0	4
0	22
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
493	620
0	569
0	7
0	492
0	473
0	157
0	121
17	42
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	75
0	36
0	75
1	37
1	60
0	16
0	74
0	27
0	76
0	82
0	86
0	36
1	74
10	0
0	126
0	127
0	129
0	134
21	135
0	124
0	135
0	0
0	8
2	1
0	10
0	9
0	7
1	27
0	18
0	8
1344	0
0	133
0	0
0	0
0	0
0	0
0	0
16	398
1	396
0	141
0	167
0	138
0	83
2	42
0	36
0	30
0	0
0	0
0	0
0	0
0	0
0	0
0	109
2	99
0	22
0	37
0	44
0	105
0	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
6	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	47
0	47
0	40
0	10
0	8
0	8
0	7
0	18
0	2
5	11
0	3
0	7
2	0
0	7
0	0
0	0
0	95
0	100
0	54
0	150
16	479
0	116
0	89
4	86
6	151
0	45
0	17
0	99
0	458
0	95
0	102
2	1003
0	89
7	399
0	5
0	313
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	166
0	155
1	39
0	34
59	1522
0	309
20	75
0	155
2	886
0	428
1	114
4	0
474	639
2	283
4	17
477	242
5	96
1	11
2	228
4	57
0	10
0	0
0	0
0	0
0	0
0	0
1	746
0	49
0	0
110	1207
0	93
0	68
0	18
0	1176
0	63
0	56
0	1150
0	60
0	56
0	71
0	117
0	147
1	192
0	55
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	42
0	0
0	0
0	55
0	0
0	0
0	0
0	0
2	23
47	351
159	464
0	147
7	322
10	244
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	238
21	262
0	179
0	124
9	125
0	92
1	161
1	135
1	97
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	0
0	0
0	431
0	2470
0	204
0	0
0	0
1	2
0	18
23	867
0	0
4	2
0	1
0	1
0	0
0	1
0	13
0	0
10	330
0	0
0	0
0	0
62	2163
0	0
1	11
0	3
0	3
4	13
0	0
0	0
0	0
0	4505
0	0
0	0
0	0
0	866
0	866
0	0
0	49
0	785
0	0
125	2396
0	588
0	93
59	1454
9	180
5	222
2	1345
0	1325
0	1325
4	1224
0	498
0	1148
16	959
0	0
0	797
26	2391
9	527
1	2109
2	540
7	243
0	290
772	476
0	151
0	293
0	320
0	0
0	446
0	0
0	60
0	84
3	350
21	240
0	236
0	239
0	26
0	84
0	22
0	0
0	0
1	29
0	12
0	12
0	12
0	12
0	12
0	12
0	12
0	10
0	10
0	11
0	11
0	10
0	11
0	11
0	11
0	11
0	8
0	7
0	4
0	2
0	1
0	2
0	1
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
1	3
0	3
0	0
6877	4273
2	1332
1	454
14	1044
5	650
0	560
468	3512
0	10535
0	10535
1	359
61	6232
0	1164
19	415
17	3903
0	1039
2	759
0	712
48	776
0	661
3	577
0	1
1	0
0	0
0	5338
0	2507
0	0
2	167
0	64
12	3400
0	107
1	128
13	1442
0	689
3	994
8	6343
0	140
0	449
0	624
0	4719
0	385
0	857
1	0
0	0
0	0
2	0
0	0
20	0
0	138
0	78
363	231
3	237
3	212
0	108
0	74
0	0
0	0
0	0
833	833
0	647
0	787
0	64
0	51
0	1
0	0
0	440
0	823
0	805
0	797
0	812
0	699
12	193
0	35
0	133
0	377
2	3492
22	2659
1	2304
0	264
2	32
0	1569
0	3122
0	3105
0	53
0	469
54	163
0	105
0	49
0	547
0	107
33	922
0	0
0	0
0	27
0	30
0	5
0	0
0	1
1	6
0	2
0	6
0	2
0	6
0	0
13	112
0	109
0	112
0	112
1	36
0	43
0	38
0	30
0	0
0	0
0	0
0	1
0	0
1	1155
445	1743
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	35
0	2
0	0
0	0
2	6
0	0
0	0
0	6
0	0
0	6
0	0
2	8
10	29
0	0
0	1
94	1437
1	537
3	140
1	710
0	226
0	305
28	642
0	0
0	0
0	953
0	927
7	929
10	859
4	455
17	97
0	96
7	235
0	77
0	83
251	153
7	317
0	0
0	1620
0	0
0	0
0	0
0	0
0	0
0	0
2	997
1	39
0	0
0	0
1	82
13	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	28
0	0
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	0
0	0
0	0
0	0
0	0
0	0
2	569
0	0
0	1959
0	755
0	0
0	0
0	0
0	0
0	0
0	0
0	65
0	0
0	0
0	0
0	484
10	627
0	558
0	510
0	346
12	627
0	96
0	276
0	517
1	69
1	137
0	68
0	570
0	245
7	88
0	0
0	0
0	691
0	578
0	506
0	458
0	365
0	426
4	182
0	270
0	351
0	114
0	376
9	373
1	307
20	244
0	0
0	0
7	0
1	40
0	0
0	0
0	0
4	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	103
0	2
0	0
0	0
1	1
39	174
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	110
0	15
2	109
0	103
0	13
0	23
29	731
0	13
0	0
8	259
10	194
0	118
3	2
0	2
0	0
0	0
0	0
16	0
1473	916
56	538
0	470
0	225
0	0
0	0
0	0
146	22
1	22
0	0
0	0
0	0
0	0
12	6
1	87
0	0
193	646
0	343
3	507
2	274
4	309
0	161
21	1
0	1
0	0
2	0
0	0
0	0
0	147
0	0
0	1258
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	276
0	0
0	0
0	0
24	58
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	8
0	2
0	6
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	2190
0	2542
0	2427
0	2449
0	781
0	905
0	750
3	612
0	620
5	492
0	317
1	397
0	394
0	354
0	342
0	359
0	84
0	0
4	255
0	7
0	0
0	0
8	0
17	514
0	47
0	468
0	502
0	470
0	344
0	415
0	26
7	26
1	120
0	0
98	42
0	42
0	0
0	0
10	887
0	892
2	193
2	309
0	92
1	96
2	2
233	132
10	132
4	0
0	906
0	858
0	680
2	819
1	710
0	601
0	56
0	0
0	1562
0	1460
1	97
0	810
0	155
0	110
0	101
0	1036
8	510
2	131
0	0
0	0
1	0
8	61
12	8
813	228
0	48
7	180
9	0
21	49
0	0
12	22
0	0
0	0
0	0
0	0
0	0
0	1579
31	205
6	28
25	556
3	10
3	5
1725	1171
3	664
0	407
0	703
0	699
0	629
5	533
1	482
19	33
0	0
45	0
174	500
0	0
0	0
0	42
0	0
0	0
0	0
1	2193
0	2457
0	2377
0	824
0	540
0	325
0	212
0	164
0	211
0	212
0	176
2	88
0	149
0	117
0	16
0	46
0	46
2	360
0	341
0	106
0	55
0	63
0	140
2	11694
0	12467
40	5466
5	12576
2	7739
0	12619
0	9308
0	8935
0	8631
240	8161
2	4137
0	893
3	3
0	3
0	0
0	1
1	399
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
113	1277
40	1271
671	630
18	635
0	146
0	420
0	304
0	106
0	284
0	289
7	303
0	38
0	208
0	142
1	46
101	471
3	266
4	214
0	65
0	0
0	171
0	70
39	412
17	412
14	113
0	244
45	585
0	609
1	164
0	595
3	451
1	227
0	180
0	125
0	126
0	0
6	134
5	142
20	215
29	221
0	6
0	7
0	0
0	6
0	3
0	2
0	2
0	2
0	1
16	0
0	12
0	11
7	189
0	13
0	11
0	11
0	7
0	8
0	5
0	2
3	135
0	3
0	1
0	3
24	1036
0	1852
0	2298
0	2296
0	1867
0	1972
0	2029
0	1947
11	1998
2	277
0	1434
0	1014
0	180
0	632
0	700
0	30
0	481
0	433
0	327
0	359
0	374
7	442
0	350
0	298
0	343
0	297
0	932
0	340
0	309
0	368
1	369
0	244
6	245
0	269
0	248
0	299
0	307
0	243
0	308
0	187
0	232
0	343
0	228
0	205
0	171
0	259
0	216
1	160
0	160
0	160
0	200
4	130
0	165
0	114
0	120
0	123
0	168
3	87
0	181
0	189
0	113
1	39
48	191
0	58
0	23
0	0
0	0
0	0
0	21
0	0
0	0
237	1979
1	367
0	1196
0	813
0	123
0	487
74	543
7	64
0	435
0	107
0	91
0	47
0	268
0	85
0	199
0	504
0	448
0	491
0	467
3	96
0	143
0	52
1	48
0	0
10	17
0	0
1	0
142	250
61	1826
0	252
11	1740
0	59
0	1
0	12
0	1
0	11
1	10
0	3
0	1
0	1
0	0
0	1
0	0
0	0
0	0
1	0
0	0
4	7
1	2
0	660
0	13
0	0
105	7
45	10528
0	10528
0	2635
2	2022
0	1149
6	336
0	270
0	241
1	155
5	170
0	195
57	496
0	3
0	0
0	0
0	0
0	0
0	73
0	0
2	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	270
0	749
0	749
0	749
0	0
0	0
0	0
0	0
0	0
0	0
0	30
1	0
0	0
0	0
0	0
0	0
1	120
0	0
1	3783
0	46
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
13	336
4	3
0	0
0	0
3	127
0	0
0	1
0	0
2	4027
0	2232
0	0
0	0
0	0
0	2
3	0
0	2
0	2
0	0
0	1022
9	611
0	502
0	683
5	643
1	205
2	146
0	0
0	0
0	2223
0	0
0	0
1	3
0	2
0	2
0	0
0	23
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	263
0	1
0	0
5	798
0	798
0	1
1	6
0	0
0	0
0	0
569	277
0	274
8	98
0	4907
0	6210
2	5332
11	534
6	4882
0	5646
0	852
0	3222
2	783
0	4605
0	963
0	631
0	3313
26	3486
0	1757
0	1052
131	2032
9	366
1	1399
4	1203
6	0
0	2614
0	2495
0	1892
0	2191
10	406
174	2477
2	1513
22	443
0	2525
65	956
0	584
3	1406
20	1484
489	1482
0	394
0	5
16	6
0	2
0	3
0	3
0	2
0	2
0	2
0	0
0	2
0	2
0	84
0	0
0	2417
0	2417
0	2824
2	179
15	3309
2	213
0	2792
0	3308
38	199
65	475
4	450
6	186
0	79
6	1622
0	731
1	406
477	3272
11	1395
1	1347
0	227
67	287
58	34
47	271
0	142
54	169
6	351
313	403
3	0
0	0
1	0
167	74
2	74
0	25
18	3
1138	3
13	0
236	141
0	208
0	109
0	24
0	80
3	3
62	218
0	87
2	216
5	164
0	25
0	27
6	30
0	38
26	2
7	14
1	30
0	0
17	110
9	502
46	694
285	1033
14	1147
0	1263
3	1169
0	1027
0	1019
0	358
0	102
0	106
0	160
3	240
0	547
0	165
0	124
2	269
0	231
282	263
4	888
0	34
0	80
2	88
0	90
0	82
0	0
0	0
5	209
0	0
1	3
0	3
0	0
0	0
0	0
804	946
0	946
3	139
0	339
10	128
4	63
3	0
0	32
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
68	3163
0	2643
161	1859
0	2922
0	1335
0	656
19	848
44	426
0	286
152	640
10	246
0	268
0	805
0	762
3	451
0	306
0	0
0	0
0	0
0	0
13	0
0	0
0	0
0	0
0	319
0	360
0	255
1	28
0	34
0	24
0	0
1	0
22	1327
1	525
2	1
0	15
0	148
0	228
6	231
0	330
0	184
0	309
0	201
0	278
0	0
0	0
1	855
1	852
0	853
0	854
0	70
1076	1065
3	1065
1	109
2	0
0	0
0	0
1	777
0	776
0	773
0	772
0	775
3	623
3	190
0	238
25	0
0	10
11	2
0	2
1	0
53	865
0	0
0	0
2	2001
1	0
30	272
14	272
1	21
1	54
0	21
0	22
0	23
44	22
0	22
0	18
0	52
0	91
0	0
0	0
0	0
0	0
0	0
0	0
47	78
0	0
0	0
10	18
0	0
0	53
0	2
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	21
0	0
0	0
1	0
0	51
2040	138
12	92
0	0
0	0
0	0
0	4
1	30
2	0
104	707
24	525
10	182
25	0
0	0
0	0
4	17
0	0
0	1
0	2558
0	2428
36	1982
18	896
4	2289
0	434
5	136
36	96
2	164
662	911
4	625
0	613
6	353
2	0
0	0
718	921
2	29
0	693
4	177
0	816
8	88
8	115
1	0
3	1
1	1
0	0
0	0
0	0
0	0
4	6
0	28
0	0
0	0
1	486
0	0
0	0
0	9
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	228
52	88
1	4
0	11
0	19
4	11
1	19
0	10
22	703
0	0
658	3382
0	3382
27	108
14	160
2	104
0	896
0	1070
0	107
0	133
0	150
0	1026
0	97
0	1070
0	236
0	112
8	4
0	59
1	1026
0	93
0	145
5	98
3	139
4	82
4	82
0	57
0	172
0	3
7	249
0	108
0	99
0	179
0	252
1	26
0	68
0	51
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
5	0
0	73
0	128
36	128
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
9	7
0	1
0	0
0	16
2239	208
0	95
0	155
1	65
0	0
0	0
0	0
0	0
0	0
172	182
5	182
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	1208
0	0
0	0
0	3
0	3
0	0
31	176
0	185
0	177
0	82
1	81
0	79
7	79
0	0
72	5871
0	5725
0	5288
0	1327
4	572
7	223
0	1863
3	2684
0	55
0	2404
0	5636
0	5232
0	1388
15	880
17	1752
1	0
0	0
0	6
98	999
0	74
0	67
0	87
0	41
0	0
0	0
0	0
0	0
31	0
4	4818
0	505
134	5345
0	4611
1179	5584
0	189
0	566
0	571
0	264
1	246
0	3122
0	1603
10	709
1	271
0	524
0	0
0	3900
1	4256
25	3678
0	3338
10	3573
2	0
95	281
3	950
0	0
0	0
0	0
0	0
0	3
0	0
0	2
29	4
0	0
0	0
0	47
0	0
0	0
2328	1849
0	1764
0	497
8	461
9	373
0	313
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	17
0	9
0	9
0	9
0	0
0	0
0	0
0	0
0	0
0	0
1	1447
10777	1759
0	539
0	340
6	880
3	148
0	0
0	49
0	60
0	2821
0	2223
2	782
0	81
0	1842
5	1497
0	50
0	87
0	121
0	43
0	51
3	41
2	169
0	322
0	320
7	20
0	49
0	170
0	1222
3	145
5	85
5	147
1	340
18	0
0	0
1	0
0	0
0	900
12	158862
11	32
0	3
0	3
4	154
0	53
550	403
0	71
0	123
4	26
1368	1263
0	423
0	410
0	172
4	89
3	251
0	104
2	16
0	184
0	1627
0	0
0	0
0	0
0	7
0	16
0	0
0	0
0	0
0	0
2	717
28	482
0	170
0	474
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	11
0	0
978	0
0	65
1	107
5	107
0	12
0	7
1	4
0	49
0	0
0	0
144	3586
0	2686
0	1860
0	1783
1	639
0	129
0	130
0	171
0	76
0	76
0	161
12	153
0	0
0	1485
0	0
5	401
0	4271
337	4269
0	0
0	0
3	23
0	0
0	32
0	0
2	0
0	12
3	21168
0	14780
4	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
1	4
0	4
0	2
0	278
0	1417
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	75
0	22
0	0
0	0
0	0
0	0
0	2
0	2
0	201
0	2
0	2
0	1
0	2
2	232
0	0
0	0
0	0
0	0
0	1033
0	0
0	0
0	0
0	1
1	0
0	0
0	0
1	2
0	583
0	40
19	82
87	78
0	556
0	37
0	7
0	0
0	7
0	18
0	18
0	17
0	14
0	18
0	2
0	1
1	119
0	2336
0	0
0	19
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	163
0	0
0	0
0	0
0	0
0	0
0	0
6	56
0	14
0	0
0	71
0	0
0	342
0	0
1	282
0	0
